10000, 2 ,2 ,0.001048, 1.1668e-06 , 1.1668e-06 ,1.1668e-06 ,7.8045e-07 ,7.8045e-07,7.8045e-07 ,2.6015e-07 ,1.986e-07 ,2.011e-07 ,5.0695e-07 ,16179 ,3821
10000, 2 ,2 ,0.001753, 1.87045e-06 , 1.87045e-06 ,1.87045e-06 ,1.75935e-06 ,1.75935e-06,1.75935e-06 ,5.8645e-07 ,4.6845e-07 ,3.969e-07 ,4.1865e-07 ,17726 ,2274
10000, 2 ,2 ,0.001416, 9.1975e-07 , 9.1975e-07 ,9.1975e-07 ,8.2755e-07 ,8.2755e-07,8.2755e-07 ,2.7585e-07 ,2.1315e-07 ,2.0725e-07 ,2.235e-07 ,19228 ,772
10000, 2 ,2 ,0.00111, 8.6445e-07 , 8.6445e-07 ,8.6445e-07 ,7.7385e-07 ,7.7385e-07,7.7385e-07 ,2.5795e-07 ,1.953e-07 ,2.035e-07 ,2.077e-07 ,20000 ,0
10000, 3 ,3 ,0.001039, 1.00773e-06 , 1.00773e-06 ,1.00773e-06 ,8.944e-07 ,8.944e-07,8.944e-07 ,2.98133e-07 ,2.28533e-07 ,2.388e-07 ,2.42267e-07 ,25923 ,4077
10000, 3 ,3 ,0.001108, 1.20143e-06 , 1.20143e-06 ,1.20143e-06 ,1.0745e-06 ,1.0745e-06,1.0745e-06 ,3.58167e-07 ,2.734e-07 ,2.863e-07 ,2.83567e-07 ,27558 ,2442
10000, 3 ,3 ,0.001303, 1.0173e-06 , 1.0173e-06 ,1.0173e-06 ,9.246e-07 ,9.246e-07,9.246e-07 ,3.082e-07 ,2.26533e-07 ,2.435e-07 ,2.39067e-07 ,29142 ,858
10000, 3 ,3 ,0.04708, 1.24783e-06 , 1.24783e-06 ,1.24783e-06 ,9.633e-07 ,9.633e-07,9.633e-07 ,3.211e-07 ,2.30467e-07 ,3.80233e-07 ,3.16033e-07 ,30000 ,0
10000, 4 ,4 ,0.001915, 5.14523e-06 , 5.14523e-06 ,5.14523e-06 ,5.42948e-06 ,5.42948e-06,5.42948e-06 ,1.80983e-06 ,2.69675e-07 ,1.72498e-06 ,1.34075e-06 ,35662 ,4338
10000, 4 ,4 ,0.001294, 4.23563e-06 , 4.23563e-06 ,4.23563e-06 ,1.09972e-06 ,1.09972e-06,1.09972e-06 ,3.66575e-07 ,2.77825e-07 ,2.93325e-07 ,3.2979e-06 ,37473 ,2527
10000, 4 ,4 ,0.001297, 3.99278e-06 , 3.99278e-06 ,3.99278e-06 ,4.7961e-06 ,4.7961e-06,4.7961e-06 ,1.5987e-06 ,1.86685e-06 ,2.58125e-07 ,2.691e-07 ,39151 ,849
