1, 0.0001 , 7.73e-07, 395, 3605
2, 0.000111 , 7.86e-07, 395, 3605
3, 9.8e-05 , 7.7325e-07, 395, 3605
4, 0.000164 , 7.7475e-07, 395, 3605
5, 0.000154 , 7.6975e-07, 395, 3605
6, 0.000128 , 7.8025e-07, 395, 3605
7, 0.000111 , 7.9125e-07, 395, 3605
8, 0.00013 , 7.9575e-07, 395, 3605
9, 0.000119 , 7.9725e-07, 395, 3605
10, 0.000119 , 9.8025e-07, 395, 3605
11, 0.000102 , 8.905e-07, 395, 3605
12, 0.000104 , 9.785e-07, 395, 3605
13, 0.000136 , 1.2775e-06, 395, 3605
14, 0.000168 , 1.0535e-06, 395, 3605
15, 0.000142 , 7.895e-07, 395, 3605
16, 0.000103 , 9.4675e-07, 395, 3605
17, 0.000124 , 7.895e-07, 395, 3605
18, 0.000124 , 8.665e-07, 395, 3605
19, 0.000125 , 8.795e-07, 395, 3605
20, 0.000126 , 8.8575e-07, 395, 3605
21, 0.000107 , 8.1425e-07, 395, 3605
22, 0.000118 , 8.07e-07, 395, 3605
23, 0.000125 , 7.9625e-07, 395, 3605
24, 0.000125 , 8.375e-07, 395, 3605
25, 0.000149 , 7.8875e-07, 395, 3605
26, 0.000125 , 7.9e-07, 395, 3605
27, 0.000154 , 7.825e-07, 395, 3605
28, 0.000121 , 7.765e-07, 395, 3605
29, 9.9e-05 , 7.6025e-07, 395, 3605
30, 9.9e-05 , 7.7475e-07, 395, 3605
31, 9.9e-05 , 7.7575e-07, 395, 3605
32, 9.8e-05 , 7.8925e-07, 395, 3605
33, 0.000119 , 7.5825e-07, 395, 3605
34, 0.000118 , 7.6675e-07, 395, 3605
35, 0.000127 , 7.845e-07, 395, 3605
36, 0.000119 , 7.7925e-07, 395, 3605
37, 0.000151 , 7.6125e-07, 395, 3605
38, 9.9e-05 , 7.66e-07, 395, 3605
39, 9.8e-05 , 7.72e-07, 395, 3605
40, 9.9e-05 , 7.8075e-07, 395, 3605
41, 0.000117 , 7.6625e-07, 395, 3605
42, 0.000121 , 7.7575e-07, 395, 3605
43, 0.000118 , 1.0015e-06, 395, 3605
44, 0.000111 , 1.2405e-06, 395, 3605
45, 0.00014 , 7.9725e-07, 395, 3605
46, 0.000127 , 7.6575e-07, 395, 3605
47, 0.000124 , 8.1725e-07, 395, 3605
48, 0.00012 , 7.8e-07, 395, 3605
49, 0.000121 , 7.8675e-07, 395, 3605
50, 0.000121 , 7.7675e-07, 395, 3605
51, 9.8e-05 , 7.9275e-07, 395, 3605
52, 9.9e-05 , 7.915e-07, 395, 3605
53, 0.00013 , 7.6825e-07, 395, 3605
54, 9.8e-05 , 7.655e-07, 395, 3605
55, 9.8e-05 , 7.6575e-07, 395, 3605
56, 9.8e-05 , 7.7075e-07, 395, 3605
57, 9.8e-05 , 7.7375e-07, 395, 3605
58, 0.000122 , 7.7925e-07, 395, 3605
59, 0.00012 , 7.7775e-07, 395, 3605
60, 0.000119 , 7.8625e-07, 395, 3605
61, 0.000118 , 7.68e-07, 395, 3605
62, 0.000119 , 8.25e-07, 395, 3605
63, 0.000123 , 7.8975e-07, 395, 3605
64, 0.000119 , 8.0075e-07, 395, 3605
65, 0.000119 , 7.7375e-07, 395, 3605
66, 0.000119 , 7.6225e-07, 395, 3605
67, 9.8e-05 , 7.655e-07, 395, 3605
68, 0.000115 , 7.6025e-07, 395, 3605
69, 0.000138 , 7.66e-07, 395, 3605
70, 9.7e-05 , 7.6275e-07, 395, 3605
71, 9.7e-05 , 7.8325e-07, 395, 3605
72, 0.000105 , 7.915e-07, 395, 3605
73, 0.000128 , 7.7375e-07, 395, 3605
74, 0.000117 , 7.785e-07, 395, 3605
75, 0.000128 , 7.7925e-07, 395, 3605
76, 0.000117 , 7.64e-07, 395, 3605
77, 9.9e-05 , 8.5075e-07, 395, 3605
78, 0.000122 , 8.07e-07, 395, 3605
79, 0.00011 , 7.9525e-07, 395, 3605
80, 0.000117 , 7.6075e-07, 395, 3605
81, 0.000134 , 7.775e-07, 395, 3605
82, 0.000112 , 7.7125e-07, 395, 3605
83, 0.000104 , 7.8975e-07, 395, 3605
84, 0.000104 , 7.92e-07, 395, 3605
85, 0.000142 , 7.755e-07, 395, 3605
86, 0.000107 , 7.7775e-07, 395, 3605
87, 0.000114 , 7.7325e-07, 395, 3605
88, 0.000114 , 7.7725e-07, 395, 3605
89, 0.000117 , 7.8675e-07, 395, 3605
90, 0.000127 , 7.785e-07, 395, 3605
91, 0.000131 , 7.8e-07, 395, 3605
92, 0.000141 , 7.8125e-07, 395, 3605
93, 0.0001 , 7.7825e-07, 395, 3605
94, 9.9e-05 , 8.0275e-07, 395, 3605
95, 0.000102 , 8.3425e-07, 395, 3605
96, 0.000133 , 1.239e-06, 395, 3605
97, 0.000121 , 7.99e-07, 395, 3605
98, 0.000121 , 8.3075e-07, 395, 3605
99, 0.000109 , 8.0325e-07, 395, 3605
100, 0.000135 , 8.2775e-07, 395, 3605
101, 0.000114 , 8.05e-07, 395, 3605
102, 0.000121 , 7.7475e-07, 395, 3605
103, 0.000108 , 8.0275e-07, 395, 3605
104, 0.000103 , 7.9975e-07, 395, 3605
105, 0.000117 , 8.2475e-07, 395, 3605
106, 0.000124 , 9.72e-07, 395, 3605
107, 0.000123 , 9.0375e-07, 395, 3605
108, 0.000135 , 8.1725e-07, 395, 3605
109, 0.000119 , 8.3625e-07, 395, 3605
110, 0.000149 , 8.27e-07, 395, 3605
111, 0.000123 , 7.8075e-07, 395, 3605
112, 0.000123 , 7.9475e-07, 395, 3605
113, 0.000124 , 7.925e-07, 395, 3605
114, 0.000125 , 7.9975e-07, 395, 3605
115, 0.000123 , 7.9825e-07, 395, 3605
116, 0.0001 , 7.7025e-07, 395, 3605
117, 0.000109 , 8.125e-07, 395, 3605
118, 0.000118 , 8.2325e-07, 395, 3605
119, 0.00012 , 1.1625e-06, 395, 3605
120, 0.000273 , 1.33475e-06, 395, 3605
121, 0.000212 , 1.301e-06, 395, 3605
122, 0.00021 , 1.32175e-06, 395, 3605
123, 0.00019 , 1.28725e-06, 395, 3605
124, 0.000239 , 1.43825e-06, 395, 3605
125, 0.000195 , 3.0035e-06, 395, 3605
126, 0.00021 , 1.29425e-06, 395, 3605
127, 0.000123 , 1.30025e-06, 395, 3605
128, 0.000118 , 1.46225e-06, 395, 3605
